ID RMU,Universitate,ID Universitate,Facultate,ID Facultate,Tara,ID Tara,Localitate,ID Localitate,Domeniu studiu,ID Domeniu studiu,Specializare,ID Specializare,Tip acreditare,ID Tip acreditare,Forma invatamant,ID Forma invatamant,Ciclu de studiu,ID Ciclu de studiu,Limba predare,ID Limba predare,Durata studiu,Numar credite,An
15404,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Școala doctorală Didactica. Tradiție, Dezvoltare, Inovație",1379,n/a,n/a,n/a,n/a,Ştiinţe ale educaţiei,22,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15401,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Școala doctorală Didactica. Tradiție, Dezvoltare, Inovație",1379,n/a,n/a,n/a,n/a,Ştiinţe ale educaţiei,22,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15398,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Filologie,99,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15395,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Psihologie,23,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15392,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Ştiinţe ale educaţiei,22,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15389,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Ştiinţe ale comunicării,21,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15386,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Ştiinţe politice,18,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15383,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Sociologie,16,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15380,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Drept,15,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15377,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Teologie,14,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15374,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Studii culturale,13,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15371,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Istorie,12,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15368,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Filosofie,9,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15365,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Ştiinţa mediului,8,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15362,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Geologie,7,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15359,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Geografie,6,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15356,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Biologie,5,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15353,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Informatică,4,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15350,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Chimie,3,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15347,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Fizică,2,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15344,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Matematică,1,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15341,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Filologie,99,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15338,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Psihologie,23,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15335,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Ştiinţe ale educaţiei,22,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15332,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Ştiinţe ale comunicării,21,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15329,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Ştiinţe politice,18,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15326,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Sociologie,16,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15323,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Drept,15,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15320,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Teologie,14,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15317,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Studii culturale,13,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15314,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Istorie,12,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15311,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Filosofie,9,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15308,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Ştiinţa mediului,8,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15305,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Geologie,7,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15302,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Geografie,6,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15299,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Biologie,5,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15296,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Informatică,4,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15293,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Chimie,3,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15290,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Fizică,2,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15287,Universitatea din Bucureşti,5,Şcoala Doctorală Interdisciplinară,1376,n/a,n/a,n/a,n/a,Matematică,1,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15284,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Drept,238,România,160,IAŞI,7630,Drept,15,Ştiinţe penale,806,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,1,60,2020
15281,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Drept,238,România,160,IAŞI,7630,Drept,15,Dreptul afacerilor,803,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,1,60,2020
15278,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Drept,238,România,160,IAŞI,7630,Drept,15,Criminalistică,2002,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,1,60,2020
15277,Universitatea din Bucureşti,5,Facultatea de Matematică şi Informatică,48,România,160,BUCUREŞTI,13755,Matematică,1,Matematică didactică,1244,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15271,Universitatea de Ştiinţe Agricole şi Medicină Veterinară din Cluj-Napoca,19,Facultatea de Agricultură,134,România,160,CLUJ-NAPOCA,4413,Biologie,5,Biologie aplicată,2379,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15268,"Universitatea ""Transilvania"" din Braşov",17,Facultatea de Inginerie Mecanică,107,România,160,BRAŞOV,3143,Ingineria autovehiculelor,59,Autovehiculul și mediul,1252,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15265,Universitatea din Craiova,26,Facultatea de Drept,649,România,160,CRAIOVA,5562,Ştiinţe administrative,20,Administraţie publică,1606,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15262,Universitatea din Craiova,26,Facultatea de Economie şi Administrarea Afacerilor,194,România,160,CRAIOVA,5562,Administrarea afacerilor,26,Administrarea afacerilor/ Business administration,3324,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
15259,"Universitatea ""Dunărea de Jos"" din Galaţi",28,Facultatea de Educaţie Fizică şi Sport,219,România,160,GALAŢI,5952,Ştiinţe ale educaţiei,22,Management educaţional,725,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15256,Universitatea din Piteşti,36,"Facultatea de Științe, Educație Fizică și Informatică",1260,România,160,PITEŞTI,1000,Chimie,3,Chimie criminalistică,1449,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15253,"Universitatea ""Eftimie Murgu"" din Reşiţa",38,Facultatea de Ştiinţe Sociale,635,România,160,REŞIŢA,3939,Ştiinţe ale educaţiei,22,Management educaţional,725,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15250,"Universitatea ""Lucian Blaga"" din Sibiu",39,Facultatea de Ştiinţe Socio-Umane,602,România,160,SIBIU,11010,Ştiinţe ale educaţiei,22,Management educaţional,725,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15247,"Universitatea ""George Bacovia"" din Bacău",71,"Facultatea de Ştiinte Economice, Juridice şi Administrative",643,România,160,BACĂU,1585,Drept,15,Ştiinţe penale şi criminalistică,1169,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,1,60,2020
15244,"Universitatea ""George Bacovia"" din Bacău",71,"Facultatea de Ştiinte Economice, Juridice şi Administrative",643,România,160,BACĂU,1585,Drept,15,Carieră judiciară,799,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,1,60,2020
15241,Universitatea de Ştiinţe Agricole şi Medicină Veterinară din Cluj-Napoca,19,Facultatea de Agricultură,134,România,160,CLUJ-NAPOCA,4413,Agronomie,39,Protecție și expertizare fitosanitară,2628,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15238,"Universitatea ""Dunărea de Jos"" din Galaţi",28,Facultatea de Inginerie,206,România,160,GALAŢI,5952,Ingineria mediului,62,Ingineria mediului (trunchi comun),3224,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
15232,Universitatea din Oradea,34,Şcoală doctorală de ştiinţe inginereşti,1158,n/a,n/a,n/a,n/a,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15229,Universitatea din Oradea,34,Şcoală doctorală de ştiinţe inginereşti,1158,n/a,n/a,n/a,n/a,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15226,"Universitatea ""Aurel Vlaicu"" din Arad",14,Școala Doctorală Interdisciplinară,1372,n/a,n/a,n/a,n/a,Ingineria mediului,62,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă (IF),1,Doctorat,3,n/a,n/a,3,180,2020
15220,"Universitatea ""Aurel Vlaicu"" din Arad",14,Școala Doctorală Interdisciplinară,1372,n/a,n/a,n/a,n/a,Ingineria mediului,62,n/a,n/a,n/a,n/a,Învăţământ cu frecvenţă redusă (IFR),2,Doctorat,3,n/a,n/a,3,180,2020
15208,Universitatea Politehnica din Bucureşti,1,Facultatea de Ingineria Sistemelor Biotehnice,7,România,160,BUCUREŞTI,13755,Inginerie mecanică,61,Sisteme de transport operațional,3908,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
15205,Universitatea din Bucureşti,5,Facultatea de Sociologie şi Asistenţă Socială,49,România,160,BUCUREŞTI,13755,Sociologie,16,Sociologie,54,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Engleză,2,3,180,2020
15202,Universitatea Naţională de Educaţie Fizică şi Sport din Bucureşti,11,Facultatea de Educaţie Fizică şi Sport,78,România,160,BUCUREŞTI,13755,Management în sport,115,Management în sport,4360,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15199,Şcoala Naţională de Studii Politice şi Administrative din Bucureşti,12,Facultatea de Comunicare şi Relaţii Publice,82,România,160,BUCUREŞTI,13755,Ştiinţe ale comunicării,21,Comunicare și media emergente,4363,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Engleză,2,3,180,2020
15196,"Universitatea ""1 decembrie 1918"" din Alba Iulia",13,Facultatea de Drept şi Ştiinţe Sociale,86,România,160,DEVA,7004,Ştiinţe ale educaţiei,22,Pedagogia învăţământului primar şi preşcolar,72,AP,4,Învăţământ la distanţă (ID),4,Licență,1,Română,8,3,180,2020
15193,"Universitatea ""Ovidius"" din Constanţa",24,Facultatea de Ştiinţe Economice,176,România,160,CONSTANŢA,4847,Administrarea afacerilor,26,Administrarea afacerilor,82,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Engleză,2,3,180,2020
15190,"Universitatea ""Aurel Vlaicu"" din Arad",14,Facultatea de Ştiinţe Umaniste şi Sociale,90,România,160,ARAD,717,Muzică,34,Muzică,104,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15187,Universitatea de Medicină şi Farmacie din Craiova,27,Facultatea de Moaşe şi Asistenţă Medicală,203,România,160,CRAIOVA,5562,Sănătate (Medicină - Reglementată general),78,Radiologie şi imagistică,332,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15184,"Universitatea ""Vasile Alecsandri"" din Bacău",15,Facultatea de Inginerie,97,România,160,BACĂU,1585,Inginerie şi management în agricultură şi dezvoltare rurală,83,Inginerie şi management în alimentaţia publică şi agroturism,287,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
15181,Universitatea de Medicină şi Farmacie din Craiova,27,Facultatea de Medicină Dentară,204,România,160,CRAIOVA,5562,Sănătate (Medicină Dentară - Reglementată sectorial),79,Medicină dentară,328,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Engleză,2,6,360,2020
15178,"Universitatea ""Dunărea de Jos"" din Galaţi",28,Facultatea de Inginerie,206,România,160,GALAŢI,5952,Ingineria mediului,62,Amenajări hidrotehnice și protecția mediului,4369,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
15175,"Universitatea ""Dunărea de Jos"" din Galaţi",28,Facultatea de Medicină şi Farmacie,212,România,160,GALAŢI,5952,Sănătate (Medicină Dentară - Reglementată general),81,Tehnică dentară,335,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15172,"Universitatea ""Dunărea de Jos"" din Galaţi",28,Facultatea de Ştiinţe şi Mediu,213,România,160,GALAŢI,5952,Chimie,3,Chimie farmaceutică,3486,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15169,Universitatea Tehnică din Cluj-Napoca,18,Facultatea de Ştiinţe,106,România,160,BAIA MARE,8163,Chimie,3,Chimie medicală,3082,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15166,"Universitatea ""Dunărea de Jos"" din Galaţi",28,Facultatea Transfrontalieră,220,Republica Moldova,122,CAHUL,13756,Inginerie mecanică,61,Sisteme şi echipamente termice,248,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
15163,"Universitatea de Medicină şi Farmacie ""Grigore T. Popa"" din Iaşi",32,Facultatea de Medicină Dentară,252,România,160,IAŞI,7630,Sănătate (Medicină Dentară - Reglementată general),81,Asistenţă de profilaxie stomatologică,339,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15160,"Universitatea Naţională de Arte ""George Enescu"" din Iaşi",33,Facultatea de Arte Vizuale şi Design,257,România,160,IAŞI,7630,Arte vizuale,35,Arte plastice (pictură),112,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Engleză,2,3,180,2020
15157,Universitatea din Oradea,34,Facultatea de Inginerie Electrică şi Tehnologia Informaţiei,262,România,160,ORADEA,2094,Inginerie electrică,52,Inginerie electrică şi calculatoare,203,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
15154,Universitatea din Petroşani,35,Facultatea de Inginerie Mecanică şi Electrică,277,România,160,HOREZU,12821,Inginerie electrică,52,Electromecanică,202,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
15151,Universitatea din Petroşani,35,Facultatea de Ştiinţe,278,România,160,HUNEDOARA,7015,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15148,Universitatea din Petroşani,35,Facultatea de Ştiinţe,278,România,160,DEVA,7004,Ştiinţe administrative,20,Administraţie publică,61,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
15145,Universitatea din Piteşti,36,"Facultatea de Științe ale Educației, Științe Sociale și Psihologie",1254,România,160,PITEŞTI,1000,Sociologie,16,Resurse umane,56,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
