ID RMU,Nume,Domeniu studiu,ID Domeniu studiu,Ramura stiinta,Domeniu fundamental,Ciclu de studii,ID Ciclu de studii,An
985,Administraţie publică europeană,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
986,Cibernetică şi economie cantitativă,Cibernetică și statistică,96,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
988,Analiza afacerilor şi controlul performanţei întreprinderii,Cibernetică și statistică,96,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
989,Informatică economică,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
990,Managementul informatizat al proiectelor,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
991,Sisteme informatice pentru managementul resurselor şi proceselor economice,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
992,E-Business,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
993,Baze de date-suport pentru afaceri,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
994,Securitatea informatică,Informatică economică,97,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
995,Economia proprietăţilor imobiliare,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
996,Contabilitatea afacerilor,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
997,Sisteme informaţionale în contabilitate şi audit,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
998,Audit financiar şi consiliere,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1000,Contabilitate internaţională,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1001,Contabilitate şi audit în instituţii bancare şi financiare,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1002,"Contabilitate, control şi expertiză",Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1003,Contabilitatea şi fiscalitatea entităţilor economice,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1004,Analiză financiară şi evaluare,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1005,Tehnici contabile şi financiare de gestiune a afacerilor,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1006,Managementul informaţiei contabile,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1007,"Contabilitate, audit şi informatică de gestiune",Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1008,Cercetare în contabilitate şi informatică de gestiune,Contabilitate,27,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1009,Comunicare în afaceri,Economie,24,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1010,Economie europeană,Economie,24,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1011,Analize şi strategii economice,Economie,24,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1012,Economia şi conducerea organizaţiilor educaţionale,Economie,24,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1013,Economia şi administrarea afacerilor agroalimentare,Economie,24,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1014,Economie ecologică,Economie,24,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1015,Managementul proiectelor de dezvoltare rurală şi regională,Economie,24,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1016,Bănci şi asigurări,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1017,Finanţe şi bănci - DOFIN,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1018,Finanţe corporative,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1019,Bănci şi politici monetare,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1020,Managementul sistemelor bancare,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1021,Cercetări avansate în finanţe,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1022,Tehnici actuariale,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1023,Management financiar şi investiţii,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1024,Fiscalitate,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1025,Managementul riscului şi asigurări,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1026,Finanţe şi opţiuni publice,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1027,MBA în management financiar ASE-Unic,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1028,Management,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1029,Managementul afacerilor,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1030,Management şi marketing internaţional,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1031,Managementul afacerilor prin proiecte,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1032,Managementul serviciilor de sănătate,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1033,Managementul şi evaluarea investiţiilor,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1034,Consultanţă în management şi dezvoltarea afacerilor,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1035,Dezvoltarea economică a întreprinderii,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1036,Managementul proiectelor,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1037,Managementul afacerilor mici şi mijlocii,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1038,Marketing internaţional,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1039,Marketing şi comunicare în afaceri,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1040,Relaţii publice în marketing,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1041,Marketing strategic,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1042,Managementul marketingului,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1043,Cercetări de marketing,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1044,Marketing online,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1045,Cercetare fundamentală de marketing,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1046,Marketing şi management în servicii publice,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1047,Marketing şi dezvoltare durabilă,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1048,Managementul relaţiilor cu clienţii,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1049,Managementul relaţiilor cu clienţii - EUCOREM,Marketing,31,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1050,Afaceri internaţionale,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1051,Comunicare de afaceri în limba engleză,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1052,Comunicare de afaceri în limba franceză în context multicultural,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1053,Comunicare în limba engleză pentru predare şi cercetare economică,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1054,Managementul fondurilor structurale ale Uniunii Europene,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1055,Economie internaţională şi afaceri europene,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1056,Managementul riscului financiar internaţional,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1057,Managementul proiectelor internaţionale,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1058,Logistică internaţională,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1059,Managementul riscului în afaceri internaţionale - Tranzacţii comerciale,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1060,Managementul riscului în afaceri internaţionale - Tranzacţii financiare,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1061,Economie şi afaceri internaţionale,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1062,Diplomaţie în economia internaţională,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1063,Traductologie şi interpretariat în domeniul economic,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1064,Managementul afacerilor internaţionale,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1065,Politici de dezvoltare internaţională,Economie şi afaceri internaţionale,29,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
1066,Stilistică interpretativă instrumentală şi vocală,Muzică,34,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1067,Educaţie muzicală contemporană şi culturi muzicale religioase,Muzică,34,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1069,Sinteză muzicologică,Muzică,34,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1070,Stil şi limbaj compoziţional,Muzică,34,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1071,Jazz și culturi muzicale pop,Muzică,34,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1072,Stilistică dirijorală,Muzică,34,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1075,Arte grafice,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1076,Educaţie prin arte vizuale,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1077,Fotografie şi imagine dinamică,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1078,Artă murală,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1079,Arte textile ambientale,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1081,Ceramică - sticlă - metal,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1082,Design de obiect şi comunicaţii vizuale,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1083,Design de interior şi pentru spaţiul public,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1086,Istorie și metodologie în cercetarea imaginii,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1087,Arta actorului,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1088,Arta regizorului de teatru,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1089,Arta scenografului,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1090,Artă coregrafică,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1091,"Design, lumină şi sunet în artele spectacolului",Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1092,Scriere dramatică,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1093,Teatrologie - Management şi marketing cultural,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1094,Teatru de animație,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1095,Tehnologii digitale în spectacolul contemporan,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1096,Pedagogie teatrală,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1097,Arta regiei de film,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1098,Arta imaginii de film,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1099,Arta montajului de film,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1100,Arta sunetului de film,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1101,Arta montajului şi a sunetului de film,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1102,Scenaristică,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1103,Filmologie,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1104,Producţie de film,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1105,Film de animaţie,Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Master,2,2020
1106,Performanţă în sport,Știința sportului și educației fizice,101,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Master,2,2020
1107,Ştiinţa şi tehnologiile educării motricităţii umane,Știința sportului și educației fizice,101,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Master,2,2020
1109,Activităţi fizice adaptate,Știința sportului și educației fizice,101,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Master,2,2020
1110,"Management şi marketing în structurile, activităţile şi evenimentele sportive",Știința sportului și educației fizice,101,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Master,2,2020
1111,Recuperare- reeducare motrică şi somato-funcţională,Știința sportului și educației fizice,101,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Master,2,2020
1112,Nutriţie şi remodelare corporală,Știința sportului și educației fizice,101,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Master,2,2020
1113,Educaţie fizică şi activităţi motrice de timp liber,Știința sportului și educației fizice,101,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Master,2,2020
1114,Antropologie,Sociologie,16,Sociologie,Ştiinţe sociale,Master,2,2020
1115,Studii fundamentale în sociologie,Sociologie,16,Sociologie,Ştiinţe sociale,Master,2,2020
1116,Studii vizuale şi societate,Sociologie,16,Sociologie,Ştiinţe sociale,Master,2,2020
1117,Managementul sectorului public,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
1118,Puterea executivă şi administraţia publică,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
1119,Spaţiul public european,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
1120,Studii administrative europene,Ştiinţe administrative,20,Ştiinţe administrative,Ştiinţe sociale,Master,2,2020
1122,Comunicare audiovideo,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1123,Comunicare managerială şi resurse umane,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1124,Comunicare politică. Marketing politic şi electoral,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1125,Comunicare şi comportament organizaţional,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1127,Comunicare şi relaţii publice,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1128,Management educaţional şi comunicare instituţională,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1129,Management şi comunicare în afaceri,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1130,"Management, dezvoltarea afacerilor şi comunicare/ Management, business development and communication",Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1131,Publicitate,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1132,Comunicare interculturală şi practici ale organizaţiilor neguvernamentale,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1134,Social media și marketing online,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1135,Comunicare şi guvernanţă europeană,Ştiinţe ale comunicării,21,Ştiinţe ale comunicării,Ştiinţe sociale,Master,2,2020
1136,Guvernare şi societate,Ştiinţe politice,18,Ştiinţe politice,Ştiinţe sociale,Master,2,2020
